Provider Name,Address,City,State,Zip Code,Phone Number,Country,Latitude,Longitude,Provider Specialities,Provider Benefits,Service Category,Service Name,Service Code,Service Description,Setting,Standard Charge,Insurance Name,Plan Name,Negotiated Price,In Network,Insurance Benefits
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,General Checkup,GENGEN682,"A comprehensive assessment of your overall health, including physical examination, vital signs, and discussion of medical history.",OUTPATIENT,2605.57,,,,,
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,General Checkup,GENGEN682,"A comprehensive assessment of your overall health, including physical examination, vital signs, and discussion of medical history.",OUTPATIENT,2605.57,Future Generali India Insurance,Health Absolute,1440.91,True,"Annual health check-ups, Ambulance cover, Pre and post-hospitalization expenses, No claim bonus benefits, Tax benefits under Section 80D, Automatic restoration of sum insured, Second medical opinion service"
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,General Checkup,GENGEN682,"A comprehensive assessment of your overall health, including physical examination, vital signs, and discussion of medical history.",OUTPATIENT,2605.57,Shriram General Insurance,Corona Kavach Policy,1467.08,True,"Maternity and newborn cover, Organ donor expenses covered, Critical illness coverage, Personal accident insurance, Coverage for alternative treatments (AYUSH), Ambulance cover"
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,General Checkup,GENGEN682,"A comprehensive assessment of your overall health, including physical examination, vital signs, and discussion of medical history.",OUTPATIENT,2605.57,Care Health Insurance,Senior Citizen Health Insurance,1688.43,True,"Coverage for alternative treatments (AYUSH), Personal accident insurance, Cashless hospitalization across network hospitals, Annual health check-ups, Maternity and newborn cover, Lifelong renewability"
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,General Checkup,GENGEN682,"A comprehensive assessment of your overall health, including physical examination, vital signs, and discussion of medical history.",OUTPATIENT,2605.57,Exide Life Insurance,Critical Illness Rider,1614.17,True,"Organ donor expenses covered, Unlimited teleconsultations, No room rent limit, No claim bonus benefits, Cashless hospitalization across network hospitals, Coverage for alternative treatments (AYUSH), Tax benefits under Section 80D"
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,General Checkup,GENGEN682,"A comprehensive assessment of your overall health, including physical examination, vital signs, and discussion of medical history.",OUTPATIENT,2605.57,Acko General Insurance,Arogya Sanjeevani by ACKO,1290.02,True,"International emergency coverage, Cashless hospitalization across network hospitals, Coverage for chronic disease management, Annual health check-ups, Maternity and newborn cover, Tax benefits under Section 80D, Coverage for alternative treatments (AYUSH)"
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,Comprehensive Health Screening,GENCOM492,"A thorough evaluation of your overall health status through a combination of physical examination, lab tests, and risk assessments.",INPATIENT,22983.50,,,,,
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,Comprehensive Health Screening,GENCOM492,"A thorough evaluation of your overall health status through a combination of physical examination, lab tests, and risk assessments.",INPATIENT,22983.50,SBI General Insurance,Arogya Supreme Policy,19315.01,True,"No claim bonus benefits, Unlimited teleconsultations, Pre and post-hospitalization expenses, Personal accident insurance, Tax benefits under Section 80D, Critical illness coverage, Cashless hospitalization across network hospitals"
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,Comprehensive Health Screening,GENCOM492,"A thorough evaluation of your overall health status through a combination of physical examination, lab tests, and risk assessments.",INPATIENT,22983.50,Zuno General Insurance (Edelweiss),Health Insurance,15073.00,True,"Coverage for alternative treatments (AYUSH), Organ donor expenses covered, Coverage for chronic disease management, Maternity and newborn cover, Unlimited teleconsultations, Tax benefits under Section 80D"
Basavatarakam Indo American Cancer Institute And Research Centre,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana",Hyderabad,Telangana,500034,7535666058,India,17.4173334,78.4301109,General Medicine,"State-of-the-art radiation oncology facilities, Multidisciplinary cancer care teams, Dedicated palliative care services, Comprehensive support services for patients and families, Research collaborations with leading international institutions",General Medicine,Comprehensive Health Screening,GENCOM492,"A thorough evaluation of your overall health status through a combination of physical examination, lab tests, and risk assessments.",INPATIENT,22983.50,The New India Assurance,Top-up Mediclaim Policy,19052.23,True,"Annual health check-ups, Critical illness coverage, Maternity and newborn cover, Health and wellness rewards program, Cashless hospitalization across network hospitals, Coverage for chronic disease management, Personal accident insurance"
